pert,model,pds,cosine,pearson_top500,h1_l1,ref_l1
IRF3,gene_direct_x2,0.8266666666666667,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x4,0.8333333333333334,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x8,0.8333333333333334,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x16,0.84,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x32,0.84,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x64,0.84,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x128,0.8533333333333333,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_direct_x256,0.8466666666666667,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_top100_x16,0.84,0.40473054610567544,0.49571616874718977,170.65812800336062,176.63948279991746
IRF3,gene_top100_x64,0.84,0.40473054610567544,0.49571616874718977,170.65812800336062,176.63948279991746
IRF3,gene_top100_x256,0.84,0.40473054610567544,0.49571616874718977,170.65812800336062,176.63948279991746
IRF3,gene_top200_x16,0.84,0.34063726067827327,0.4228636758693966,170.65812800336062,176.63948279991746
IRF3,gene_top200_x64,0.84,0.34063726067827327,0.4228636758693966,170.65812800336062,176.63948279991746
IRF3,gene_top200_x256,0.84,0.34063726067827327,0.4228636758693966,170.65812800336062,176.63948279991746
IRF3,prog,0.8133333333333334,-0.09087887670286794,0.03776665485758251,170.65812800336062,176.63948279991746
KAT2A,zero,0.17333333333333334,0.0,0.0,971.8105582567914,339.83728052303195
KAT2A,h1_mean,0.1466666666666666,0.25094935213022507,0.48118280002466896,971.8105582567914,339.83728052303195
KAT2A,gene_direct,0.18000000000000005,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_scaled,0.17333333333333334,0.05857733118477,0.043113707695024074,971.8105582567914,339.83728052303195
KAT2A,gene_top50,0.17333333333333334,0.03248804987862583,0.04269010083585758,971.8105582567914,339.83728052303195
KAT2A,gene_top50_scaled,0.17333333333333334,0.03248804987862582,0.04269010083585741,971.8105582567914,339.83728052303195
KAT2A,gene_top100,0.17333333333333334,0.02156318592296396,0.025406008026722566,971.8105582567914,339.83728052303195
KAT2A,gene_top100_scaled,0.17333333333333334,0.021563185922963964,0.025406008026722576,971.8105582567914,339.83728052303195
KAT2A,gene_top200,0.17333333333333334,0.024324595776508758,0.026821552844310575,971.8105582567914,339.83728052303195
KAT2A,gene_top200_scaled,0.17333333333333334,0.024324595776508754,0.026821552844310613,971.8105582567914,339.83728052303195
KAT2A,gene_top500,0.18000000000000005,0.0286650447943667,0.03489862746292428,971.8105582567914,339.83728052303195
KAT2A,gene_top500_scaled,0.17333333333333334,0.028665044794366698,0.03489862746292428,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x2,0.18000000000000005,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x4,0.18666666666666665,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x8,0.20666666666666667,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x16,0.21333333333333337,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x32,0.21999999999999997,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x64,0.21999999999999997,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x128,0.21999999999999997,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
KAT2A,gene_direct_x256,0.21999999999999997,0.058577331184770015,0.0431137076950241,971.8105582567914,339.83728052303195
